tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
343,59:28.0,05:11.2,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,44347,Subscriber,1996,1
255,01:15.8,05:31.0,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,30850,Customer,1969,0
148,05:49.2,08:17.4,3681,Grand St,40.71517768,-74.03768331,3275,Columbus Drive,40.7183552,-74.03891444,26913,Subscriber,1985,1
212,13:17.2,16:49.4,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,48739,Subscriber,1989,1
140,15:29.7,17:50.6,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42195,Subscriber,1970,1
547,17:04.4,26:12.3,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,46527,Subscriber,1969,1
393,17:05.6,23:38.7,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42444,Subscriber,1985,2
2084,22:37.2,57:21.7,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.7192517,-74.034234,42354,Subscriber,1959,1
321,29:16.2,34:37.4,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,15999,Customer,1969,0
719,38:43.4,50:42.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39433,Subscriber,1982,2
257,39:21.5,43:38.6,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39920,Subscriber,1967,1
1018,39:35.0,56:33.1,3194,McGinley Square,40.72533993,-74.06762213,3193,Lincoln Park,40.7246051,-74.07840595,33361,Subscriber,1985,1
389,42:04.4,48:34.2,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,46141,Customer,2000,1
311,45:03.8,50:15.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,44907,Subscriber,1993,2
130,49:54.7,52:05.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42014,Subscriber,1989,1
253,49:55.0,54:08.8,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,45764,Subscriber,1991,2
348,52:01.0,57:49.5,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42133,Customer,1989,1
364,53:59.6,00:04.1,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42147,Subscriber,1980,1
313,55:45.6,00:58.9,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,27655,Subscriber,1987,2
293,56:25.2,01:18.4,3207,Oakland Ave,40.7376037,-74.0524783,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,44398,Subscriber,1982,1
347,57:33.9,03:21.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,43361,Subscriber,1980,1
884,58:01.9,12:46.5,3639,Harborside,40.7192517,-74.034234,3267,Morris Canal,40.71241882,-74.03852552,42354,Subscriber,1959,1
217,58:28.4,02:06.2,3678,Fairmount Ave,40.72572614,-74.07195926,3280,Astor Place,40.7192822,-74.07126188,42473,Subscriber,1993,2
170,05:51.7,08:42.1,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,48914,Subscriber,1980,2
1151,08:29.1,27:40.3,3201,Dey St,40.737711,-74.066921,3694,Jackson Square,40.71113,-74.0789,27485,Subscriber,1957,1
377,14:54.7,21:12.5,3268,Lafayette Park,40.71346383,-74.06285852,3276,Marin Light Rail,40.71458404,-74.04281706,42805,Subscriber,1990,1
124,19:06.9,21:11.8,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,45352,Subscriber,1967,1
278,21:01.2,25:40.0,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,41696,Subscriber,1981,1
171,21:09.1,24:00.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,40885,Subscriber,1986,1
416,21:51.4,28:48.1,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42444,Subscriber,1985,2
492,24:00.0,32:12.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3202,Newport PATH,40.7272235,-74.0337589,42465,Subscriber,1991,1
206,26:24.4,29:50.7,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42438,Subscriber,1993,1
560,36:16.4,45:36.8,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,44687,Subscriber,1966,1
1204,36:18.8,56:22.8,3677,Glenwood Ave,40.72755147,-74.07106072,3276,Marin Light Rail,40.71458404,-74.04281706,43544,Subscriber,1980,1
902,49:54.5,04:57.3,3187,Warren St,40.7211236,-74.03805095,3194,McGinley Square,40.72533993,-74.06762213,33564,Subscriber,1984,1
145,51:10.0,53:35.2,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,43066,Customer,1988,1
509,54:46.6,03:15.8,3677,Glenwood Ave,40.72755147,-74.07106072,3677,Glenwood Ave,40.72755147,-74.07106072,25492,Subscriber,1966,1
206,54:49.5,58:15.9,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,40954,Subscriber,1977,1
3277,56:00.9,50:38.7,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,42112,Subscriber,1962,1
3273,56:06.1,50:39.5,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,42316,Subscriber,1966,2
186,56:30.3,59:37.2,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,28025,Subscriber,1984,1
855,57:26.2,11:41.3,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,45550,Subscriber,1975,1
503,58:58.6,07:22.4,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,44907,Subscriber,1978,1
330,00:11.9,05:42.6,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42230,Subscriber,1994,2
1141,06:46.7,25:48.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,26443,Subscriber,1982,1
89,07:31.2,09:01.2,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,44241,Subscriber,1982,1
120,08:33.9,10:34.0,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,46290,Subscriber,1995,2
222,09:59.7,13:42.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,45281,Subscriber,1960,1
188,18:10.2,21:18.8,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,45822,Subscriber,1982,1
2689,20:39.9,05:29.2,3209,Brunswick St,40.7241765,-74.0506564,3483,Montgomery St,40.71942,-74.05099,42838,Subscriber,1975,1
399,25:47.0,32:26.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3268,Lafayette Park,40.71346383,-74.06285852,44415,Subscriber,1991,1
630,26:49.5,37:19.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42352,Subscriber,1972,1
409,27:44.9,34:34.0,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,42546,Subscriber,1992,1
360,28:10.3,34:11.0,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,31092,Subscriber,1981,1
172,28:58.8,31:50.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,32575,Subscriber,1984,1
136,31:55.2,34:11.6,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,42117,Subscriber,1975,1
351,33:14.9,39:06.6,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,40958,Subscriber,1985,2
297,33:44.5,38:42.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,14598,Subscriber,1971,1
901,41:46.0,56:47.4,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,48739,Subscriber,1979,1
728,41:49.3,53:58.2,3267,Morris Canal,40.71241882,-74.03852552,3203,Hamilton Park,40.72759597,-74.04424731,42354,Subscriber,1990,1
278,45:22.6,50:01.3,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,41696,Subscriber,1994,1
1644,45:46.1,13:10.4,3193,Lincoln Park,40.7246051,-74.07840595,3186,Grove St PATH,40.71958612,-74.04311746,44683,Subscriber,1990,2
361,49:45.9,55:46.9,3273,Manila & 1st,40.72165072,-74.04288411,3184,Paulus Hook,40.7141454,-74.0335519,44744,Subscriber,1983,1
106,53:13.0,54:59.0,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42623,Subscriber,1984,1
261,53:55.9,58:17.1,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,48911,Subscriber,1991,2
116,55:03.2,56:59.8,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48740,Subscriber,1974,2
528,55:25.2,04:14.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3187,Warren St,40.7211236,-74.03805095,45355,Customer,1993,1
391,59:45.2,06:16.6,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42195,Subscriber,1991,1
316,00:07.7,05:23.9,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,39533,Subscriber,1982,1
270,00:41.8,05:12.7,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42485,Subscriber,1995,1
633,00:49.6,11:22.7,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,47029,Subscriber,1982,2
174,02:40.6,05:35.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42542,Subscriber,1978,1
142,05:39.8,08:01.9,3483,Montgomery St,40.71942,-74.05099,3209,Brunswick St,40.7241765,-74.0506564,42838,Subscriber,1975,1
119,05:55.3,07:55.1,3209,Brunswick St,40.7241765,-74.0506564,3272,Jersey & 3rd,40.72333159,-74.04595256,42339,Subscriber,1981,1
198,09:11.6,12:30.1,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,40440,Subscriber,1990,1
468,10:14.5,18:03.2,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,34154,Subscriber,1969,1
344,10:22.4,16:06.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,45231,Subscriber,1987,2
269,11:32.8,16:01.9,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,45150,Subscriber,1988,1
260,11:32.9,15:53.3,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,42456,Subscriber,1966,1
381,13:52.3,20:13.6,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,15268,Subscriber,1978,2
140,16:37.6,18:58.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3209,Brunswick St,40.7241765,-74.0506564,42339,Subscriber,1981,1
559,18:17.5,27:36.5,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,44415,Subscriber,1991,1
1329,23:56.5,46:05.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,48924,Customer,1993,1
176,24:51.3,27:48.3,3185,City Hall,40.7177325,-74.043845,3483,Montgomery St,40.71942,-74.05099,42335,Subscriber,1987,1
191,27:37.3,30:48.5,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,42358,Subscriber,1977,1
649,30:28.7,41:17.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3638,Washington St,40.7242941,-74.0354826,26443,Subscriber,1992,1
315,32:17.1,37:32.4,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,42382,Subscriber,1988,2
307,32:48.0,37:55.9,3280,Astor Place,40.7192822,-74.07126188,3678,Fairmount Ave,40.72572614,-74.07195926,44400,Subscriber,1993,2
616,37:49.8,48:05.8,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,44687,Subscriber,1983,1
1539,39:16.2,04:55.9,3209,Brunswick St,40.7241765,-74.0506564,3281,Leonard Gordon Park,40.74590997,-74.05727148,28012,Subscriber,1988,2
235,39:39.3,43:34.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,33564,Subscriber,1980,1
160,40:16.5,42:57.4,3481,York St,40.71649,-74.04105,3185,City Hall,40.7177325,-74.043845,42174,Subscriber,1953,2
202,42:06.6,45:29.3,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,28161,Subscriber,1991,1
285,43:23.0,48:08.6,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,45150,Subscriber,1988,1
315,45:28.9,50:44.5,3280,Astor Place,40.7192822,-74.07126188,3193,Lincoln Park,40.7246051,-74.07840595,48742,Subscriber,1960,1
239,46:43.1,50:43.0,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,45726,Subscriber,1994,1
740,48:30.4,00:50.5,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42255,Subscriber,1993,1
295,52:40.5,57:35.7,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,48911,Subscriber,1983,1
81,53:30.5,54:52.4,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,15687,Subscriber,1984,1
1016,55:53.0,12:49.8,3210,Pershing Field,40.74267714,-74.05178863,3268,Lafayette Park,40.71346383,-74.06285852,45683,Subscriber,1984,1
383,55:58.5,02:22.1,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,42174,Subscriber,1953,2
650,56:27.7,07:18.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3276,Marin Light Rail,40.71458404,-74.04281706,30360,Subscriber,1984,2
159,57:55.5,00:35.1,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,45225,Subscriber,1972,1
502,06:17.8,14:40.7,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,28877,Customer,1969,0
550,07:08.2,16:18.3,3185,City Hall,40.7177325,-74.043845,3638,Washington St,40.7242941,-74.0354826,42376,Customer,1992,2
547,07:18.3,16:26.2,3185,City Hall,40.7177325,-74.043845,3638,Washington St,40.7242941,-74.0354826,28874,Customer,1969,0
391,07:40.8,14:12.0,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42195,Subscriber,1974,1
554,11:50.8,21:05.7,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,44911,Customer,1990,1
2761,15:11.7,01:13.3,3267,Morris Canal,40.71241882,-74.03852552,3185,City Hall,40.7177325,-74.043845,42788,Subscriber,1977,1
1805,15:22.3,45:27.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,48740,Subscriber,1974,1
920,16:06.1,31:26.7,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,31244,Subscriber,1963,1
291,16:26.4,21:18.0,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,40907,Subscriber,1989,2
257,18:03.3,22:20.5,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,27655,Subscriber,1962,2
315,21:50.6,27:06.0,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,44531,Subscriber,1996,1
439,22:38.7,29:58.0,3193,Lincoln Park,40.7246051,-74.07840595,3280,Astor Place,40.7192822,-74.07126188,48742,Subscriber,1960,1
241,24:05.0,28:06.0,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42838,Subscriber,1980,1
211,25:10.0,28:41.6,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,45352,Subscriber,1989,1
911,25:33.8,40:45.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,29889,Customer,1969,0
310,25:57.6,31:08.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,48911,Subscriber,1983,1
200,27:42.0,31:02.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42810,Subscriber,1998,1
485,28:19.7,36:25.7,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,44968,Subscriber,1981,1
314,28:23.8,33:38.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.7127742,-74.0364857,33630,Subscriber,1960,2
165,28:51.0,31:36.3,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,45550,Subscriber,1989,2
536,30:25.6,39:21.7,3481,York St,40.71649,-74.04105,3272,Jersey & 3rd,40.72333159,-74.04595256,44452,Customer,1969,0
223,33:22.3,37:06.2,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,45281,Subscriber,1995,1
205,35:36.1,39:01.2,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,42150,Subscriber,1992,1
246,39:12.1,43:18.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42151,Subscriber,1989,1
705,42:34.8,54:20.1,3196,Riverview Park,40.7443187,-74.0439909,3185,City Hall,40.7177325,-74.043845,44691,Customer,1985,1
1343,45:10.7,07:33.9,3199,Newport Pkwy,40.7287448,-74.0321082,3272,Jersey & 3rd,40.72333159,-74.04595256,42251,Subscriber,1986,1
1771,45:32.4,15:03.8,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,44316,Subscriber,1988,2
174,46:32.8,49:27.0,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,47045,Subscriber,1964,2
301,50:32.0,55:33.9,3205,JC Medical Center,40.71653978,-74.04963791,3267,Morris Canal,40.71241882,-74.03852552,14536,Subscriber,1990,2
338,51:27.0,57:05.2,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,26484,Subscriber,1963,1
934,51:51.2,07:26.1,3206,Hilltop,40.7311689,-74.0575736,3275,Columbus Drive,40.7183552,-74.03891444,44872,Subscriber,1987,1
198,56:34.6,59:53.2,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,48914,Subscriber,1964,2
1015,03:53.8,20:49.4,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42527,Subscriber,1962,1
195,06:01.2,09:16.5,3205,JC Medical Center,40.71653978,-74.04963791,3279,Dixon Mills,40.72163014,-74.04996783,44388,Subscriber,1987,1
537,08:59.9,17:57.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,46410,Customer,1969,0
397,09:49.8,16:27.5,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42465,Subscriber,1976,1
226,12:04.2,15:51.1,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44907,Subscriber,2000,1
239,16:45.2,20:44.3,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,48932,Subscriber,1990,2
2332,19:05.1,57:57.7,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,45355,Customer,1988,1
246,19:25.1,23:31.6,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,45550,Subscriber,1993,1
1311,23:08.7,44:59.8,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42527,Subscriber,1962,1
795,24:20.4,37:36.0,3207,Oakland Ave,40.7376037,-74.0524783,3213,Van Vorst Park,40.71848892,-74.04772663,42262,Subscriber,1997,0
10878,27:21.8,28:39.9,3639,Harborside,40.7192517,-74.034234,3185,City Hall,40.7177325,-74.043845,19209,Subscriber,1972,1
1532,29:53.1,55:26.0,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,46541,Subscriber,1992,1
241,29:57.1,33:59.0,3213,Van Vorst Park,40.71848892,-74.04772663,3270,Jersey & 6th St,40.72528911,-74.04557168,38460,Subscriber,1964,2
229,31:35.3,35:25.3,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,42456,Subscriber,1974,2
238,32:15.5,36:13.8,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42150,Subscriber,1992,1
373,33:17.2,39:30.5,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42614,Subscriber,1956,1
610,33:39.9,43:50.5,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,46410,Customer,1969,0
580,35:44.6,45:25.6,3681,Grand St,40.71517768,-74.03768331,3267,Morris Canal,40.71241882,-74.03852552,44235,Subscriber,1988,2
584,35:47.7,45:31.9,3279,Dixon Mills,40.72163014,-74.04996783,3205,JC Medical Center,40.71653978,-74.04963791,34039,Subscriber,1987,1
877,36:10.4,50:47.7,3195,Sip Ave,40.7308971,-74.06391263,3186,Grove St PATH,40.71958612,-74.04311746,28801,Subscriber,1968,1
376,36:27.1,42:44.0,3267,Morris Canal,40.71241882,-74.03852552,3205,JC Medical Center,40.71653978,-74.04963791,14536,Subscriber,1990,2
250,37:02.5,41:13.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3638,Washington St,40.7242941,-74.0354826,44452,Subscriber,1964,2
707,38:47.5,50:35.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,46539,Subscriber,1992,1
538,38:54.1,47:52.2,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42623,Customer,1996,1
683,39:05.0,50:28.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,47256,Subscriber,1992,2
863,39:38.3,54:02.1,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,44400,Customer,1969,0
442,42:38.9,50:01.4,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42153,Subscriber,1986,1
384,46:12.9,52:37.9,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42527,Subscriber,1962,1
518,49:18.6,57:56.8,3279,Dixon Mills,40.72163014,-74.04996783,3267,Morris Canal,40.71241882,-74.03852552,45281,Customer,1969,0
538,55:02.1,04:00.7,3213,Van Vorst Park,40.71848892,-74.04772663,3638,Washington St,40.7242941,-74.0354826,42262,Subscriber,1980,1
944,55:51.1,11:35.2,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42527,Subscriber,1962,1
1064,56:47.6,14:32.5,3185,City Hall,40.7177325,-74.043845,3198,Heights Elevator,40.74871595,-74.0404433,42582,Customer,1985,1
409,04:53.2,11:43.1,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,45364,Subscriber,1971,2
558,12:07.6,21:26.0,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,34314,Subscriber,1979,1
235,12:48.0,16:43.3,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,43361,Subscriber,1980,1
1367,13:04.3,35:51.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42527,Subscriber,1962,1
836,14:44.9,28:41.0,3185,City Hall,40.7177325,-74.043845,3638,Washington St,40.7242941,-74.0354826,42455,Subscriber,1985,2
240,18:10.3,22:11.0,3639,Harborside,40.7192517,-74.034234,3273,Manila & 1st,40.72165072,-74.04288411,45225,Subscriber,1988,1
